Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-10-13,YESBANK,EQ,1279.5,1268.0,1283.9,1235.3,1254.0,1255.7,1257.82,2599460,326965805385000.0,74312.0,1097927,0.42240000000000005
2016-10-14,YESBANK,EQ,1255.7,1260.0,1268.0,1244.15,1263.45,1259.95,1257.36,1981808,249184079265000.0,60319.0,637513,0.32170000000000004
2016-10-17,YESBANK,EQ,1259.95,1264.4,1267.0,1242.25,1251.0,1250.55,1253.3,1318321,165225072015000.0,51376.0,379220,0.2877
2016-10-18,YESBANK,EQ,1250.55,1255.0,1296.8,1255.0,1293.0,1291.05,1276.81,2573878,328635681130000.0,77768.0,997406,0.3875
2016-10-19,YESBANK,EQ,1291.05,1297.95,1308.55,1277.25,1289.0,1291.55,1294.33,2865411,370878926635000.0,67201.0,796116,0.2778
2016-10-20,YESBANK,EQ,1291.55,1301.0,1323.65,1296.8,1310.0,1308.8,1311.61,5791112,759565182125000.0,130743.0,751327,0.1297
2016-10-21,YESBANK,EQ,1308.8,1314.05,1320.0,1297.0,1315.2,1317.4,1310.67,2610272,342119839290000.0,75989.0,891377,0.34149999999999997
2016-10-24,YESBANK,EQ,1317.4,1320.0,1327.95,1306.05,1306.05,1310.8,1317.43,1396041,183919076345000.0,41959.0,283157,0.2028
2016-10-25,YESBANK,EQ,1310.8,1310.0,1312.0,1298.5,1308.2,1308.45,1305.79,1349797,176254907425000.0,41561.0,318336,0.23579999999999998
2016-10-26,YESBANK,EQ,1308.45,1303.95,1313.6,1284.55,1288.05,1290.25,1303.16,1862824,242755832060000.0,65929.0,635845,0.34130000000000005
2016-10-27,YESBANK,EQ,1290.25,1300.0,1300.95,1242.1,1258.0,1253.6,1256.0,4884708,613521296780000.0,92576.0,2220720,0.4546
2016-10-28,YESBANK,EQ,1253.6,1259.0,1277.9,1257.3,1271.45,1272.3,1270.04,1321570,167844659155000.0,40559.0,329628,0.2494
2016-10-30,YESBANK,EQ,1272.3,1278.7,1278.95,1260.1,1262.8,1266.35,1269.39,194216,24653536920000.0,5905.0,42896,0.2209
2016-11-01,YESBANK,EQ,1266.35,1273.45,1273.45,1247.1,1251.0,1249.45,1257.66,1624798,204344418970000.0,55710.0,526528,0.3241
2016-11-02,YESBANK,EQ,1249.45,1236.05,1237.95,1200.8,1211.0,1209.65,1212.36,2941737,356643946955000.0,89557.0,1183421,0.4023
2016-11-03,YESBANK,EQ,1209.65,1211.0,1265.0,1190.0,1207.7,1208.8,1214.42,1900842,230841794960000.0,66470.0,733327,0.3858
2016-11-04,YESBANK,EQ,1208.8,1215.0,1215.4,1172.6,1200.0,1196.1,1191.16,2189387,260790272285000.0,67446.0,689150,0.3148
2016-11-07,YESBANK,EQ,1196.1,1210.0,1231.9,1204.0,1205.5,1207.35,1218.57,1745847,212744447790000.0,50954.0,435193,0.2493
2016-11-08,YESBANK,EQ,1207.35,1215.0,1235.9,1196.15,1227.6,1226.45,1213.55,1874800,227515658805000.03,42368.0,565024,0.3014
2016-11-09,YESBANK,EQ,1226.45,1140.0,1229.5,1123.05,1221.1,1219.15,1177.09,4419135,520173964260000.06,115953.0,1285154,0.2908
2016-11-10,YESBANK,EQ,1219.15,1240.0,1313.0,1230.3,1289.75,1290.25,1287.35,4683248,602898672110000.0,124308.0,1836384,0.3921
2016-11-11,YESBANK,EQ,1290.25,1270.0,1286.0,1209.65,1219.0,1214.9,1238.09,4603805,569991803225000.0,123294.0,2035530,0.4421
2016-11-15,YESBANK,EQ,1214.9,1218.0,1218.0,1147.1,1155.95,1157.45,1180.23,4637042,547277867214999.94,117571.0,2330992,0.5027
2016-11-16,YESBANK,EQ,1157.45,1177.0,1199.0,1133.55,1177.0,1182.0,1174.97,3771499,443138709435000.06,107138.0,1063767,0.2821
2016-11-17,YESBANK,EQ,1182.0,1184.95,1208.25,1166.15,1181.05,1173.15,1187.98,2424687,288048334380000.0,78213.0,684719,0.2824
2016-11-18,YESBANK,EQ,1173.15,1178.2,1185.55,1160.1,1180.0,1180.75,1170.88,2901347,339714101495000.0,68618.0,1233737,0.4252
2016-11-21,YESBANK,EQ,1180.75,1182.0,1191.45,1105.7,1115.0,1112.5,1135.15,3455511,392253363155000.0,82106.0,1044961,0.3024
2016-11-22,YESBANK,EQ,1112.5,1128.7,1141.0,1095.15,1133.9,1131.65,1118.92,3795368,424669837850000.0,99965.0,826774,0.21780000000000002
2016-11-23,YESBANK,EQ,1131.65,1145.0,1146.0,1118.1,1127.0,1125.25,1127.2,2507570,282652090615000.0,92278.0,1080589,0.43090000000000006
2016-11-24,YESBANK,EQ,1125.25,1120.1,1130.0,1109.2,1120.9,1119.85,1120.47,2157454,241736114025000.0,63269.0,732795,0.3397
2016-11-25,YESBANK,EQ,1119.85,1130.45,1171.7,1124.85,1164.05,1167.7,1155.78,2777515,321021012210000.0,83600.0,1006583,0.3624
2016-11-28,YESBANK,EQ,1167.7,1135.0,1176.0,1134.0,1148.0,1149.6,1154.68,3044168,351502791885000.0,82323.0,840879,0.2762
2016-11-29,YESBANK,EQ,1149.6,1151.9,1163.8,1141.4,1144.7,1144.55,1154.07,2659499,306924395830000.0,89491.0,1238815,0.4658
2016-11-30,YESBANK,EQ,1144.55,1148.0,1180.8,1146.15,1177.0,1173.85,1164.11,3233555,376422917930000.0,87090.0,1247312,0.3857
2016-12-01,YESBANK,EQ,1173.85,1175.7,1184.75,1157.0,1160.5,1161.0,1169.56,2044470,239113391669999.97,59582.0,638735,0.3124
2016-12-02,YESBANK,EQ,1161.0,1154.0,1163.6,1142.6,1152.0,1150.15,1153.24,2420610,279154570840000.0,66405.0,799509,0.33030000000000004
2016-12-05,YESBANK,EQ,1150.15,1157.0,1187.5,1151.05,1186.0,1183.55,1170.38,1639983,191940230025000.0,54062.0,364767,0.2224
2016-12-06,YESBANK,EQ,1183.55,1187.7,1206.45,1177.4,1191.0,1193.15,1192.3,2264411,269985517094999.97,78593.0,676059,0.2986
2016-12-07,YESBANK,EQ,1193.15,1198.5,1220.0,1174.9,1185.95,1188.25,1200.39,3868680,464392894675000.0,94629.0,1348659,0.3486
2016-12-08,YESBANK,EQ,1188.25,1193.6,1218.9,1193.25,1214.1,1215.55,1211.86,1789113,216816040710000.0,62405.0,606981,0.3393
2016-12-09,YESBANK,EQ,1215.55,1220.0,1225.0,1203.85,1219.0,1219.75,1216.02,2012040,244668189590000.0,58960.0,396059,0.1968
2016-12-12,YESBANK,EQ,1219.75,1212.0,1218.0,1187.05,1192.05,1192.65,1203.29,1586929,190954269165000.0,51423.0,542556,0.3419
2016-12-13,YESBANK,EQ,1192.65,1195.0,1209.8,1180.1,1204.25,1206.65,1195.19,2157316,257841145569999.97,65916.0,587242,0.2722
2016-12-14,YESBANK,EQ,1206.65,1210.0,1210.7,1193.55,1195.25,1196.1,1202.93,1758447,211528820450000.0,68035.0,631982,0.3594
2016-12-15,YESBANK,EQ,1196.1,1182.2,1204.5,1180.15,1186.7,1185.2,1190.73,2875203,342359692860000.0,80845.0,1200527,0.4175
2016-12-16,YESBANK,EQ,1185.2,1189.45,1197.0,1172.55,1183.0,1182.1,1182.72,2965770,350768215645000.0,75134.0,1540210,0.5193
2016-12-19,YESBANK,EQ,1182.1,1184.0,1187.85,1174.05,1180.5,1179.8,1181.39,1430742,169026463890000.0,41263.0,451236,0.3154
2016-12-20,YESBANK,EQ,1179.8,1180.5,1183.55,1143.75,1147.0,1147.1,1157.77,2099499,243074171600000.0,75387.0,800008,0.381
2016-12-21,YESBANK,EQ,1147.1,1151.9,1156.55,1134.1,1138.2,1138.35,1145.93,2431626,278648002980000.03,66542.0,1029450,0.42340000000000005
2016-12-22,YESBANK,EQ,1138.35,1136.7,1136.7,1115.0,1131.25,1126.15,1123.34,1695223,190430616570000.0,53542.0,384976,0.22710000000000002
2016-12-23,YESBANK,EQ,1126.15,1126.0,1139.95,1122.8,1124.8,1124.7,1129.88,1623067,183386889190000.0,53439.0,326227,0.201
2016-12-26,YESBANK,EQ,1124.7,1119.9,1121.0,1090.55,1101.2,1101.5,1099.55,2098213,230709002965000.0,54505.0,692453,0.33
2016-12-27,YESBANK,EQ,1101.5,1101.7,1133.1,1099.5,1128.7,1128.0,1112.63,1608751,178993750395000.0,53533.0,474810,0.29510000000000003
2016-12-28,YESBANK,EQ,1128.0,1128.9,1139.0,1110.5,1112.0,1113.05,1127.36,1822631,205476594780000.0,72950.0,554196,0.3041
2016-12-29,YESBANK,EQ,1113.05,1110.0,1153.7,1105.1,1150.3,1148.3,1131.25,2828669,319993171360000.0,71592.0,812373,0.2872
2016-12-30,YESBANK,EQ,1148.3,1147.7,1161.25,1145.0,1155.0,1156.45,1155.21,1643172,189820894125000.0,53899.0,570737,0.3473
2017-01-02,YESBANK,EQ,1156.45,1160.6,1162.0,1131.3,1144.0,1144.65,1143.84,1568032,179357720930000.0,44387.0,246052,0.1569
2017-01-03,YESBANK,EQ,1144.65,1145.0,1172.7,1140.45,1166.0,1162.9,1162.62,1750236,203485578930000.0,55715.0,365403,0.20879999999999999
2017-01-04,YESBANK,EQ,1162.9,1166.0,1171.9,1158.3,1162.2,1163.15,1165.12,1228400,143122827985000.0,44449.0,311015,0.2532
2017-01-05,YESBANK,EQ,1163.15,1170.1,1219.4,1168.4,1209.45,1210.2,1200.95,3710625,445626841055000.0,110032.0,1383683,0.3729
2017-01-06,YESBANK,EQ,1210.2,1215.0,1251.9,1215.0,1249.5,1246.75,1241.14,3745181,464829413964999.94,87667.0,1099378,0.29350000000000004
2017-01-09,YESBANK,EQ,1246.75,1254.8,1267.75,1247.3,1256.0,1256.2,1257.79,2438226,306676811010000.0,65279.0,803432,0.3295
2017-01-10,YESBANK,EQ,1256.2,1259.0,1274.0,1251.55,1270.5,1264.6,1260.51,1524946,192220854100000.0,50540.0,558423,0.36619999999999997
2017-01-11,YESBANK,EQ,1264.6,1274.0,1322.65,1273.05,1315.0,1317.85,1305.37,4139845,540402537050000.0,108436.0,1513769,0.3657
2017-01-12,YESBANK,EQ,1317.85,1319.0,1343.5,1318.0,1326.0,1325.5,1328.99,3005536,399434093645000.0,72983.0,793285,0.2639
2017-01-13,YESBANK,EQ,1325.5,1328.7,1333.95,1307.0,1318.8,1318.05,1316.59,1734372,228345633935000.0,60097.0,473901,0.2732
2017-01-16,YESBANK,EQ,1318.05,1318.5,1335.7,1311.4,1330.0,1328.75,1327.8,1704726,226353809869999.97,42077.0,393777,0.231
2017-01-17,YESBANK,EQ,1328.75,1336.3,1336.3,1315.0,1327.95,1323.8,1324.25,1396368,184913537630000.0,36379.0,360406,0.2581
2017-01-18,YESBANK,EQ,1323.8,1328.8,1351.25,1328.0,1347.15,1345.95,1342.2,2070577,277913050615000.0,65705.0,520234,0.25129999999999997
2017-01-19,YESBANK,EQ,1345.95,1344.95,1356.5,1332.35,1347.45,1347.5,1344.3,5059527,680151950360000.0,132236.0,756526,0.1495
2017-01-20,YESBANK,EQ,1347.5,1354.0,1378.7,1352.15,1360.95,1358.7,1366.75,4400226,601400219310000.0,103131.0,1156304,0.26280000000000003
2017-01-23,YESBANK,EQ,1358.7,1360.95,1389.0,1358.55,1385.25,1382.95,1376.85,3107501,427854796065000.0,85336.0,1027880,0.3308
2017-01-24,YESBANK,EQ,1382.95,1391.95,1413.2,1346.5,1363.85,1358.9,1377.0,6128162,843847207145000.0,179554.0,2407713,0.3929
2017-01-25,YESBANK,EQ,1358.9,1372.0,1410.0,1367.2,1408.85,1406.8,1392.12,4665975,649559838140000.0,128393.0,1938798,0.4155
2017-01-27,YESBANK,EQ,1406.8,1410.0,1421.5,1390.2,1396.1,1398.75,1402.29,2784101,390412804055000.0,116043.0,942595,0.3386
2017-01-30,YESBANK,EQ,1398.75,1399.95,1400.45,1383.9,1388.8,1389.0,1391.36,1567858,218145430535000.0,44539.0,557819,0.3558
2017-01-31,YESBANK,EQ,1389.0,1388.0,1400.0,1381.05,1397.0,1396.0,1391.71,2315785,322290935325000.0,63298.0,1007124,0.4349
2017-02-01,YESBANK,EQ,1396.0,1403.0,1416.4,1382.2,1413.9,1413.1,1399.92,3491880,488836329914999.94,86523.0,1501896,0.4301
2017-02-02,YESBANK,EQ,1413.1,1419.0,1419.0,1383.0,1385.6,1387.0,1395.5,1883394,262826863390000.0,61657.0,798146,0.4238
2017-02-03,YESBANK,EQ,1387.0,1387.65,1402.3,1385.25,1400.8,1397.8,1394.33,1616895,225448864185000.0,51667.0,596994,0.36920000000000003
2017-02-06,YESBANK,EQ,1397.8,1410.0,1410.75,1393.0,1397.2,1398.45,1398.46,1321611,184822376840000.0,40159.0,453008,0.3428
2017-02-07,YESBANK,EQ,1398.45,1396.0,1405.0,1387.4,1398.05,1396.8,1395.88,1480096,206603039620000.0,42906.0,404271,0.2731
2017-02-08,YESBANK,EQ,1396.8,1400.0,1423.25,1377.55,1416.0,1410.25,1399.92,1812188,253692506410000.0,50536.0,584788,0.32270000000000004
2017-02-09,YESBANK,EQ,1410.25,1415.0,1419.6,1395.1,1405.65,1408.2,1406.63,1704231,239722530219999.97,47287.0,505734,0.2968
2017-02-10,YESBANK,EQ,1408.2,1412.0,1416.45,1402.0,1412.1,1412.85,1409.63,1559680,219856744444999.97,67887.0,641931,0.41159999999999997
2017-02-13,YESBANK,EQ,1412.85,1416.0,1457.3,1410.0,1457.0,1452.85,1435.68,3758757,539636274414999.94,81369.0,1503542,0.4
2017-02-14,YESBANK,EQ,1452.85,1456.7,1471.8,1441.2,1453.5,1457.15,1460.28,3077798,449444408230000.0,86760.0,1032199,0.3354
2017-02-15,YESBANK,EQ,1457.15,1457.7,1460.4,1418.85,1432.5,1430.95,1436.32,2253289,323644665075000.0,59119.0,835053,0.37060000000000004
2017-02-16,YESBANK,EQ,1430.95,1432.5,1446.0,1426.0,1438.6,1436.95,1435.68,1678461,240973764580000.03,45621.0,524396,0.3124
2017-02-17,YESBANK,EQ,1436.95,1445.0,1458.7,1435.25,1437.05,1440.9,1447.15,1786438,258523711235000.0,54011.0,614706,0.34409999999999996
2017-02-20,YESBANK,EQ,1440.9,1440.0,1440.05,1423.4,1430.0,1429.25,1430.81,1315842,188272227400000.0,38735.0,493742,0.37520000000000003
2017-02-21,YESBANK,EQ,1429.25,1434.0,1453.8,1431.05,1447.0,1449.75,1446.95,1338414,193662219170000.0,43361.0,455776,0.34049999999999997
2017-02-22,YESBANK,EQ,1449.75,1452.5,1458.55,1441.2,1445.0,1446.95,1449.9,1160280,168228538805000.0,68065.0,432925,0.37310000000000004
2017-02-23,YESBANK,EQ,1446.95,1450.0,1455.0,1441.4,1445.0,1446.75,1448.43,1274419,184591237035000.0,35987.0,581635,0.45640000000000003
2017-02-27,YESBANK,EQ,1446.75,1441.65,1445.25,1417.25,1420.3,1421.9,1430.38,1287815,184206635520000.0,49159.0,562355,0.43670000000000003
2017-02-28,YESBANK,EQ,1421.9,1427.0,1459.5,1423.0,1452.1,1452.7,1443.7,1616365,233354498680000.03,51039.0,445841,0.2758
2017-03-01,YESBANK,EQ,1452.7,1459.7,1466.5,1443.05,1453.2,1454.65,1454.74,1172703,170597529105000.0,36632.0,307638,0.26230000000000003
2017-03-02,YESBANK,EQ,1454.65,1460.0,1460.2,1419.15,1424.0,1424.7,1437.18,1503866,216132806569999.97,70075.0,616856,0.41020000000000006
2017-03-03,YESBANK,EQ,1424.7,1422.8,1441.95,1420.1,1433.1,1433.75,1432.15,1264822,181141756255000.0,58981.0,527832,0.4173
2017-03-06,YESBANK,EQ,1433.75,1445.05,1464.8,1437.2,1460.0,1461.5,1452.76,1299063,188722917925000.0,41612.0,427981,0.3295
2017-03-07,YESBANK,EQ,1461.5,1465.0,1465.0,1439.1,1449.95,1448.2,1445.87,1489101,215304095630000.03,53644.0,785578,0.5276
2017-03-08,YESBANK,EQ,1448.2,1450.0,1481.6,1448.0,1480.0,1474.45,1467.23,2696370,395619889480000.0,91757.0,775932,0.2878
2017-03-09,YESBANK,EQ,1474.45,1477.0,1478.8,1462.0,1464.9,1465.25,1468.81,1095808,160953551580000.0,39051.0,348014,0.31760000000000005
2017-03-10,YESBANK,EQ,1465.25,1470.0,1484.45,1465.1,1481.75,1481.35,1475.61,1669177,246305962419999.97,65236.0,895121,0.5363
2017-03-14,YESBANK,EQ,1481.35,1522.7,1539.0,1514.25,1523.0,1531.75,1528.4,3349154,511885106105000.0,88642.0,1709640,0.5105
2017-03-15,YESBANK,EQ,1531.75,1526.5,1536.0,1519.7,1526.1,1529.05,1528.99,1625837,248589204100000.0,51992.0,928166,0.5709000000000001
2017-03-16,YESBANK,EQ,1529.05,1540.0,1545.45,1518.5,1528.85,1527.95,1534.59,2039731,313015133400000.0,54715.0,1126691,0.5524
2017-03-17,YESBANK,EQ,1527.95,1540.0,1540.0,1503.5,1508.75,1507.9,1511.59,3499147,528928517955000.0,72258.0,2598355,0.7426
2017-03-20,YESBANK,EQ,1507.9,1518.75,1524.0,1507.1,1518.2,1515.75,1515.07,1216370,184288157685000.0,30779.0,529483,0.4353
2017-03-21,YESBANK,EQ,1515.75,1522.0,1522.15,1468.65,1490.55,1484.75,1488.84,2433767,362348461960000.0,55479.0,1110537,0.45630000000000004
2017-03-22,YESBANK,EQ,1484.75,1475.0,1477.0,1460.15,1465.05,1470.85,1468.31,2000408,293722596630000.0,73022.0,1008911,0.5044
2017-03-23,YESBANK,EQ,1470.85,1474.0,1521.5,1462.0,1518.9,1518.6,1498.06,4149670,621647444715000.0,96415.0,937021,0.2258
2017-03-24,YESBANK,EQ,1518.6,1539.0,1544.75,1524.55,1529.0,1529.05,1532.8,3365987,515937033970000.0,97058.0,1422697,0.4227
2017-03-27,YESBANK,EQ,1529.05,1529.05,1542.0,1520.0,1528.45,1527.95,1530.14,1588890,243122524885000.0,52534.0,549540,0.34590000000000004
2017-03-28,YESBANK,EQ,1527.95,1534.3,1539.5,1526.0,1534.95,1534.85,1532.62,1667340,255539342285000.0,52378.0,996036,0.5974
2017-03-29,YESBANK,EQ,1534.85,1536.5,1555.0,1527.05,1544.0,1544.95,1541.28,1560107,240456681935000.0,55478.0,752934,0.4826
2017-03-30,YESBANK,EQ,1544.95,1540.0,1557.5,1538.65,1555.55,1552.15,1549.74,1897441,294054859830000.0,32200.0,1285125,0.6773
2017-03-31,YESBANK,EQ,1552.15,1554.0,1555.0,1534.0,1545.8,1546.75,1541.79,1633231,251809561315000.0,63450.0,846292,0.5182
2017-04-03,YESBANK,EQ,1546.75,1548.2,1556.1,1535.0,1538.5,1538.85,1543.33,867844,133936717365000.02,26980.0,307288,0.35409999999999997
2017-04-05,YESBANK,EQ,1538.85,1555.0,1570.0,1536.3,1566.5,1567.5,1554.37,1956718,304146024100000.0,98501.0,901805,0.46090000000000003
2017-04-06,YESBANK,EQ,1567.5,1567.7,1575.35,1555.75,1561.2,1564.75,1564.59,3274986,512399730620000.0,78573.0,2324340,0.7097
2017-04-07,YESBANK,EQ,1564.75,1556.1,1575.9,1549.6,1556.2,1556.55,1562.43,1552648,242590259310000.0,48313.0,714609,0.46030000000000004
2017-04-10,YESBANK,EQ,1556.55,1562.0,1605.0,1559.1,1603.0,1599.6,1585.79,2377664,377047334240000.0,87039.0,889098,0.3739
2017-04-11,YESBANK,EQ,1599.6,1603.0,1623.5,1595.4,1610.0,1614.75,1614.1,2619242,422771687935000.0,83889.0,1201698,0.45880000000000004
2017-04-12,YESBANK,EQ,1614.75,1617.0,1635.0,1603.45,1634.0,1631.45,1623.79,1883962,305916455080000.0,62766.0,601943,0.3195
2017-04-13,YESBANK,EQ,1631.45,1626.0,1637.95,1613.1,1618.1,1616.4,1624.1,1192733,193711296315000.0,51148.0,370909,0.311
2017-04-17,YESBANK,EQ,1616.4,1618.6,1625.9,1602.3,1609.6,1610.6,1611.62,1102492,177680309355000.0,47897.0,440296,0.3994
2017-04-18,YESBANK,EQ,1610.6,1614.0,1627.95,1597.95,1609.05,1605.9,1615.47,1039352,167904525305000.0,70121.0,398691,0.3836
2017-04-19,YESBANK,EQ,1605.9,1600.3,1619.0,1592.25,1609.0,1605.45,1605.87,3296099,529309911380000.0,114355.0,1224685,0.3716
2017-04-20,YESBANK,EQ,1605.45,1520.6,1574.95,1520.6,1545.5,1545.15,1548.66,7873162,1219282905675000.0,177916.0,3187360,0.4048
2017-04-21,YESBANK,EQ,1545.15,1557.0,1562.8,1524.0,1543.0,1544.15,1546.64,3076330,475798155800000.0,85333.0,1442940,0.469
2017-04-24,YESBANK,EQ,1544.15,1549.0,1573.15,1543.2,1555.5,1554.3,1557.21,1851812,288365739540000.0,74727.0,745776,0.40270000000000006
2017-04-25,YESBANK,EQ,1554.3,1560.0,1567.0,1553.0,1556.25,1556.95,1558.73,1315207,205004607580000.0,58266.0,684509,0.5205
2017-04-26,YESBANK,EQ,1556.95,1560.0,1586.9,1557.75,1581.65,1582.05,1575.17,1971652,310569021520000.0,72816.0,836724,0.4244
2017-04-27,YESBANK,EQ,1582.05,1585.0,1651.9,1573.95,1638.75,1642.4,1622.47,4221491,684925437725000.0,108381.0,1501211,0.3556
2017-04-28,YESBANK,EQ,1642.4,1639.55,1644.65,1621.8,1635.9,1630.25,1630.7,1335961,217855622350000.0,51091.0,570614,0.42710000000000004
2017-05-02,YESBANK,EQ,1630.25,1632.0,1651.8,1623.55,1630.0,1633.9,1638.77,1645639,269683034955000.03,78354.0,778036,0.4728
2017-05-03,YESBANK,EQ,1633.9,1637.7,1641.45,1615.6,1630.0,1632.95,1627.39,981337,159701489475000.0,39561.0,291818,0.2974
2017-05-04,YESBANK,EQ,1632.95,1632.55,1640.0,1620.1,1628.0,1626.85,1629.03,1011962,164851603655000.0,47427.0,357936,0.35369999999999996
2017-05-05,YESBANK,EQ,1626.85,1626.0,1631.0,1604.35,1611.5,1608.75,1613.26,977720,157731539240000.0,41585.0,337929,0.3456
2017-05-08,YESBANK,EQ,1608.75,1614.0,1634.0,1609.05,1616.25,1615.45,1622.36,842580,136696885859999.98,40394.0,346612,0.4114
2017-05-09,YESBANK,EQ,1615.45,1616.05,1616.6,1592.15,1608.0,1602.5,1601.85,977933,156650513380000.0,34652.0,408255,0.4175
2017-05-10,YESBANK,EQ,1602.5,1606.0,1614.95,1584.1,1599.0,1598.4,1597.92,1950437,311664887975000.0,47607.0,1075706,0.5515
2017-05-11,YESBANK,EQ,1598.4,1608.0,1608.0,1575.0,1578.5,1577.3,1589.52,1669314,265340479555000.03,85870.0,1009440,0.6047
2017-05-12,YESBANK,EQ,1577.3,1581.0,1591.8,1469.25,1491.0,1483.1,1515.48,10279727,1557868232925000.0,245186.0,3689593,0.3589
2017-05-15,YESBANK,EQ,1483.1,1496.9,1506.0,1453.55,1474.0,1472.05,1476.98,6077544,897642300710000.0,183074.0,2228727,0.3667
2017-05-16,YESBANK,EQ,1472.05,1476.5,1500.0,1468.1,1477.1,1483.4,1481.94,2779811,411951154680000.0,109156.0,1332784,0.47950000000000004
2017-05-17,YESBANK,EQ,1483.4,1483.95,1483.95,1451.05,1455.4,1454.65,1461.33,3409548,498247129214999.94,126671.0,1766473,0.5181
2017-05-18,YESBANK,EQ,1454.65,1438.0,1443.9,1393.0,1397.55,1401.15,1418.63,4999486,709241013935000.0,158467.0,2739845,0.5479999999999999
2017-05-19,YESBANK,EQ,1401.15,1412.75,1455.0,1405.25,1430.35,1430.1,1432.12,5976947,855973488040000.0,146621.0,2961130,0.4954
2017-05-22,YESBANK,EQ,1430.1,1443.8,1450.55,1398.0,1409.7,1405.8,1418.12,2527715,358460601775000.0,72112.0,1075214,0.4254
2017-05-23,YESBANK,EQ,1405.8,1411.0,1418.0,1376.25,1400.0,1403.15,1399.64,2874605,402341067290000.0,88929.0,1142145,0.3973
2017-05-24,YESBANK,EQ,1403.15,1408.05,1444.0,1398.05,1427.2,1425.05,1427.22,2979073,425179718075000.0,109845.0,848867,0.2849
2017-05-25,YESBANK,EQ,1425.05,1434.0,1470.0,1430.6,1456.0,1464.25,1454.82,3908523,568620179535000.0,92627.0,2039543,0.5218
2017-05-26,YESBANK,EQ,1464.25,1469.8,1500.0,1455.05,1492.0,1493.6,1490.79,2496569,372185534980000.0,69840.0,1056997,0.42340000000000005
2017-05-29,YESBANK,EQ,1493.6,1493.6,1493.7,1433.15,1435.9,1438.3,1454.1,2027477,294816260435000.0,70988.0,794304,0.3918
2017-05-30,YESBANK,EQ,1438.3,1436.0,1461.0,1432.05,1438.05,1438.35,1443.65,1662115,239951415335000.0,77601.0,557051,0.3351
2017-05-31,YESBANK,EQ,1438.35,1442.0,1448.4,1409.25,1434.15,1431.35,1427.92,2394802,341959038120000.0,116350.0,1105626,0.4617
2017-06-01,YESBANK,EQ,1431.35,1430.0,1450.0,1421.05,1444.1,1444.6,1436.62,2107031,302701041140000.0,66654.0,892576,0.4236
2017-06-02,YESBANK,EQ,1444.6,1456.7,1487.5,1445.3,1478.0,1481.75,1470.75,2601728,382648789590000.0,106712.0,1034881,0.39780000000000004
2017-06-05,YESBANK,EQ,1481.75,1483.0,1526.3,1481.75,1521.35,1523.55,1513.4,3285941,497293325780000.0,103362.0,1428180,0.43460000000000004
2017-06-06,YESBANK,EQ,1523.55,1525.0,1532.45,1498.8,1501.05,1506.15,1512.29,1682050,254375092315000.0,52110.0,666555,0.39630000000000004
2017-06-07,YESBANK,EQ,1506.15,1519.95,1520.15,1481.1,1494.5,1493.75,1492.76,1849080,276022415710000.0,56847.0,554085,0.2997
2017-06-08,YESBANK,EQ,1493.75,1499.0,1501.7,1467.35,1475.0,1476.2,1478.93,1911432,282686866690000.0,72829.0,823097,0.43060000000000004
2017-06-09,YESBANK,EQ,1476.2,1479.7,1498.95,1475.2,1489.25,1488.8,1487.3,2016761,299952617280000.0,64286.0,810280,0.4018
2017-06-12,YESBANK,EQ,1488.8,1481.0,1504.3,1470.45,1487.15,1483.6,1488.75,1610913,239824088675000.0,70958.0,456667,0.28350000000000003
2017-06-13,YESBANK,EQ,1483.6,1488.5,1510.95,1487.5,1492.25,1493.85,1500.18,1412263,211864511810000.0,57919.0,393804,0.2788
2017-06-14,YESBANK,EQ,1493.85,1496.05,1499.75,1445.0,1449.0,1449.0,1462.01,3537948,517249908625000.0,117843.0,1516535,0.4286
2017-06-15,YESBANK,EQ,1449.0,1449.0,1450.0,1431.0,1446.0,1446.15,1441.05,2779879,400593108590000.0,104067.0,1441830,0.5186999999999999
2017-06-16,YESBANK,EQ,1446.15,1449.0,1458.35,1437.0,1445.0,1443.5,1445.72,2925673,422971841180000.0,90575.0,1710644,0.5847
2017-06-19,YESBANK,EQ,1443.5,1454.0,1455.75,1425.6,1428.45,1430.95,1434.35,2969794,425972131135000.0,68814.0,1594350,0.5369
2017-06-20,YESBANK,EQ,1430.95,1433.0,1455.4,1426.15,1443.05,1447.05,1441.23,1982771,285763043290000.0,57434.0,633813,0.3197
2017-06-21,YESBANK,EQ,1447.05,1438.0,1445.15,1426.6,1430.5,1432.7,1433.09,1905781,273115510400000.0,98409.0,859416,0.451
2017-06-22,YESBANK,EQ,1432.7,1438.9,1470.0,1437.35,1450.95,1452.0,1456.54,3085982,449485016560000.06,114817.0,1307029,0.42350000000000004
2017-06-23,YESBANK,EQ,1452.0,1453.7,1458.3,1431.2,1440.0,1435.4,1440.73,1360524,196015167225000.0,58553.0,397240,0.292
2017-06-27,YESBANK,EQ,1435.4,1455.0,1455.4,1405.05,1415.0,1415.5,1427.73,2026316,289303790170000.0,83847.0,662829,0.3271
2017-06-28,YESBANK,EQ,1415.5,1414.4,1459.05,1401.5,1449.95,1449.7,1437.8,2723464,391578841740000.0,78084.0,888658,0.32630000000000003
