Date,Open,High,Low,Close,Volume,Turnover
2011-04-20,5786.05,5857.35,5759.65,5851.65,117896054,60973900000.0
2011-04-21,5882.85,5912.9,5864.35,5884.7,119753918,72401300000.0
2011-04-25,5859.6,5906.6,5857.0,5874.5,94377009,53231700000.0
2011-04-26,5876.85,5893.2,5791.55,5868.4,117166769,61557299999.99999
2011-04-27,5884.2,5892.35,5819.95,5833.9,108740523,58933800000.0
2011-04-28,5851.35,5856.4,5776.95,5785.45,159344933,87737000000.0
2011-04-29,5782.5,5804.3,5706.05,5749.5,184751755,72590000000.0
2011-05-02,5766.9,5775.25,5687.7,5701.3,86514383,46141800000.0
2011-05-03,5689.7,5710.8,5554.85,5565.25,125522829,74570000000.0
2011-05-04,5567.7,5578.8,5503.0,5537.15,119083244,61502500000.0
2011-05-05,5531.6,5560.3,5443.65,5459.85,126424541,59538500000.0
2011-05-06,5477.65,5564.4,5472.45,5551.45,122684321,59693900000.0
2011-05-09,5575.2,5586.05,5502.4,5551.1,75438946,33878900000.0
2011-05-10,5555.55,5592.9,5514.55,5541.25,88822800,39310100000.0
2011-05-11,5547.2,5574.7,5525.0,5565.05,82509136,43098800000.0
2011-05-12,5537.8,5572.5,5476.3,5486.15,91624740,43427500000.0
2011-05-13,5492.35,5605.0,5472.15,5544.75,119423852,56909300000.0
2011-05-16,5541.7,5541.8,5487.65,5499.0,94219161,43436600000.0
2011-05-17,5496.1,5523.85,5421.05,5438.95,109199263,63569000000.0
2011-05-18,5448.2,5460.5,5401.25,5420.6,107357672,62501500000.0
2011-05-19,5448.15,5452.6,5411.25,5428.1,94180687,55097299999.99999
2011-05-20,5450.65,5517.55,5432.75,5486.35,127399855,57918900000.0
2011-05-23,5456.7,5456.7,5373.0,5386.55,94674110,50378500000.0
2011-05-24,5385.1,5422.6,5367.45,5394.85,100052471,48194700000.0
2011-05-25,5389.1,5389.1,5328.7,5348.95,99917758,51330100000.0
2011-05-26,5372.75,5422.2,5356.35,5412.35,161608076,76017400000.0
2011-05-27,5413.7,5485.8,5413.6,5476.1,117233303,55536899999.99999
2011-05-30,5493.75,5509.3,5458.6,5473.1,100764849,44513800000.0
2011-05-31,5492.0,5571.6,5489.7,5560.15,149409715,69462300000.0
2011-06-01,5561.05,5597.35,5559.45,5592.0,98629277,46708600000.0
2011-06-02,5529.9,5568.2,5521.95,5550.35,110949186,47094200000.0
2011-06-03,5565.7,5604.95,5507.2,5516.75,101017578,47571000000.0
2011-06-06,5504.3,5542.65,5479.85,5532.05,77137320,34866800000.0
2011-06-07,5509.15,5570.1,5507.8,5556.15,81858402,38307000000.0
2011-06-08,5535.25,5556.6,5514.9,5526.85,92928675,38693300000.0
2011-06-09,5523.55,5540.1,5502.05,5521.05,87033655,38591700000.0
2011-06-10,5518.05,5521.45,5457.45,5485.8,84190282,39951500000.0
2011-06-13,5469.85,5496.7,5436.95,5482.8,80104906,38072200000.0
2011-06-14,5485.6,5520.15,5484.2,5500.5,97840485,47142600000.0
2011-06-15,5494.45,5499.35,5438.95,5447.5,95878889,45624700000.0
2011-06-16,5419.65,5447.5,5389.8,5396.75,128063494,53410300000.0
2011-06-17,5412.5,5421.15,5355.85,5366.4,97876272,44805900000.0
2011-06-20,5372.2,5377.4,5195.9,5257.9,135334880,59561700000.0
2011-06-21,5280.8,5322.45,5257.0,5275.85,107191673,47650200000.00001
2011-06-22,5304.65,5310.5,5262.5,5278.3,95769497,41513900000.0
2011-06-23,5269.1,5330.6,5252.25,5320.0,89001344,37567500000.0
2011-06-24,5343.4,5477.85,5343.4,5471.25,140100077,67918000000.0
2011-06-27,5441.2,5552.65,5434.25,5526.6,143402407,67075400000.0
2011-06-28,5548.85,5558.3,5496.35,5545.3,114413706,51278500000.0
2011-06-29,5566.5,5608.65,5566.5,5600.45,124593981,54639600000.0
2011-06-30,5614.5,5657.9,5606.1,5647.4,179224275,81332700000.0
2011-07-01,5705.75,5705.8,5609.75,5627.2,141092473,55902800000.0
2011-07-04,5679.55,5679.65,5633.1,5650.5,103528865,42666200000.0
2011-07-05,5659.85,5659.85,5612.3,5632.1,100776400,49381899999.99999
2011-07-06,5622.7,5655.4,5610.75,5625.45,86109914,42399799999.99999
2011-07-07,5633.35,5737.15,5632.95,5728.95,112220298,54395500000.0
2011-07-08,5734.65,5740.4,5651.05,5660.65,129276449,56595300000.0
2011-07-11,5648.05,5652.9,5601.7,5616.1,78899703,35796300000.0
2011-07-12,5556.9,5580.25,5496.95,5526.15,104907108,52941300000.0
2011-07-13,5542.05,5596.15,5541.4,5585.45,106019573,47020500000.0
2011-07-14,5569.0,5653.95,5541.7,5599.8,123015471,53904399999.99999
2011-07-15,5602.95,5631.7,5562.75,5581.1,80426784,36684200000.0
2011-07-18,5581.75,5596.6,5550.95,5567.05,73604991,33053400000.0
2011-07-19,5569.85,5627.65,5557.2,5613.55,86555649,39832800000.0
2011-07-20,5642.05,5645.4,5555.1,5567.05,87093214,38254500000.0
2011-07-21,5554.6,5578.9,5532.7,5541.6,76327640,36810700000.0
2011-07-22,5576.95,5642.2,5567.1,5633.95,106781617,50404300000.0
2011-07-25,5633.8,5700.55,5616.7,5680.3,142008190,56224399999.99999
2011-07-26,5688.45,5702.25,5560.15,5574.85,134108563,62703300000.0
2011-07-27,5588.55,5591.7,5521.5,5546.8,122321153,53583600000.0
2011-07-28,5492.4,5512.1,5475.65,5487.75,164522151,68831800000.0
2011-07-29,5479.0,5520.3,5453.95,5482.0,156128914,59015300000.0
2011-08-01,5527.5,5551.9,5486.45,5516.8,98962726,40489800000.0
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372244,42364100000.0
2011-08-03,5402.0,5422.6,5378.85,5404.8,133223864,53392500000.0
2011-08-04,5412.4,5434.5,5323.15,5331.8,118482440,48200700000.0
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016865,75434400000.0
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307028,73269300000.0
2011-08-09,4947.9,5167.0,4946.45,5072.85,233869015,93850100000.0
2011-08-10,5196.55,5197.95,5123.35,5161.0,158404456,62894100000.0
2011-08-11,5128.0,5184.95,5121.0,5138.3,113043482,47230100000.0
2011-08-12,5194.4,5194.45,5053.35,5072.95,128834807,59099100000.0
2011-08-16,5125.75,5132.2,5015.4,5035.8,130896704,50816100000.0
2011-08-17,5030.3,5112.15,5017.25,5056.6,143342008,54726300000.0
2011-08-18,5077.95,5078.6,4932.15,4944.15,139816131,56862200000.0
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702431,73173300000.0
2011-08-22,4843.7,4910.05,4808.75,4898.8,123813921,51860400000.0
2011-08-23,4925.15,4965.8,4863.8,4948.9,130010440,55193600000.0
2011-08-24,4934.35,4962.4,4875.3,4888.9,129410652,52415000000.0
2011-08-25,4914.65,4915.85,4825.05,4839.6,184913414,79211100000.0
2011-08-26,4839.25,4872.0,4720.0,4747.8,149717732,58508400000.0
2011-08-29,4806.2,4934.4,4806.05,4919.6,145125304,55767100000.0
2011-08-30,4973.25,5016.25,4927.55,5001.0,181539730,70517700000.0
2011-09-02,5109.8,5113.7,4993.35,5040.0,195055967,76897000000.0
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898218,63595900000.0
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680006,72780000000.0
2011-09-07,5080.15,5154.5,5076.3,5124.65,193856202,68831600000.0
2011-09-08,5139.2,5169.25,5098.25,5153.25,140855342,60937800000.0
2011-09-09,5161.3,5163.75,5046.8,5059.45,158713071,64822700000.00001
2011-09-12,4981.7,4985.6,4911.25,4946.8,135500219,51755100000.0
2011-09-13,4977.8,5030.15,4911.05,4940.95,146005268,53058700000.0
2011-09-14,4965.05,5026.15,4917.4,5012.55,154276761,64165700000.0
2011-09-15,5062.35,5091.45,4967.45,5075.7,153648925,59358800000.0
2011-09-16,5123.35,5143.6,5068.1,5084.25,225187238,83795600000.0
2011-09-19,5068.4,5068.4,5019.25,5031.95,115737842,40422700000.0
2011-09-20,5042.55,5149.9,5035.25,5140.2,146599496,55046899999.99999
2011-09-21,5153.75,5168.4,5109.85,5133.25,132918171,51420100000.0
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608376,56753500000.0
2011-09-23,4873.75,4930.25,4829.6,4867.75,205769423,73646500000.0
2011-09-26,4878.6,4879.8,4758.85,4835.4,156079487,54756400000.0
2011-09-27,4905.15,4982.95,4905.15,4971.25,151313966,52846600000.0
2011-09-28,5005.5,5006.05,4918.45,4945.9,166872414,60784900000.0
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156088,82849700000.0
2011-09-30,4990.15,5025.55,4924.3,4943.25,201962105,67641200000.0
2011-10-03,4874.4,4879.15,4823.9,4849.5,148921569,52301700000.0
2011-10-04,4823.5,4869.75,4728.3,4772.15,184413296,67368700000.0
2011-10-05,4791.3,4827.8,4741.0,4751.3,179140481,63853500000.0
2011-10-07,4883.65,4922.6,4861.2,4888.05,198288782,69146200000.0
2011-10-10,4886.85,4991.15,4882.05,4979.6,188839545,62472100000.0
2011-10-11,5019.9,5045.1,4964.0,4974.35,182038763,63868000000.0
2011-10-12,5011.2,5109.8,4997.65,5099.4,188008562,75280900000.0
2011-10-13,5130.8,5136.95,5067.65,5077.85,157302816,63198200000.0
2011-10-14,5057.35,5141.4,5056.6,5132.3,157781872,61402700000.00001
2011-10-17,5156.2,5160.2,5084.5,5118.25,130460983,50291300000.0
2011-10-18,5049.45,5057.5,5011.05,5037.5,125550565,51488600000.0
2011-10-19,5080.45,5148.05,5075.3,5139.15,117468754,47760900000.0
2011-10-20,5086.55,5099.0,5033.95,5091.9,119333986,45824700000.0
2011-10-21,5106.6,5120.75,5037.95,5049.95,109893599,47337100000.0
2011-10-24,5114.7,5145.65,5084.75,5098.35,126073195,49274300000.0
2011-10-25,5137.9,5211.0,5085.55,5191.6,221084588,99672400000.0
2011-10-26,5214.95,5219.25,5196.15,5201.8,27496887,10594600000.0
2011-10-28,5341.9,5399.7,5322.8,5360.7,246078412,91512000000.0
2011-10-31,5358.9,5360.25,5314.6,5326.6,149483502,59379900000.0
2011-11-01,5278.6,5310.85,5238.3,5257.95,152491922,56516700000.0
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375106,49183400000.0
2011-11-03,5241.55,5281.6,5201.85,5265.75,160282802,57161700000.0
2011-11-04,5325.4,5326.45,5256.8,5284.2,149015829,54011300000.0
2011-11-08,5292.25,5304.25,5252.0,5289.35,120652007,41597500000.0
2011-11-09,5309.7,5317.5,5211.75,5221.05,146428609,67208300000.0
2011-11-11,5159.75,5198.6,5142.25,5168.85,168514208,69298500000.0
2011-11-14,5217.35,5228.9,5140.55,5148.35,134448100,52638100000.00001
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592578,52012100000.0
2011-11-16,5059.1,5065.2,4989.5,5030.45,161406885,57578100000.00001
2011-11-17,5027.1,5036.8,4919.45,4934.75,149238976,52776500000.0
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274363,64811700000.0
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119333,55095300000.0
2011-11-22,4794.85,4854.0,4782.55,4812.35,174212435,62758600000.0
2011-11-23,4779.5,4779.5,4640.95,4706.45,178819371,61993100000.00001
2011-11-24,4707.55,4771.1,4639.1,4756.45,213363083,73275200000.0
2011-11-25,4731.3,4767.3,4693.1,4710.05,162839558,58126100000.0
2011-11-28,4769.3,4859.1,4766.4,4851.3,145259101,48694100000.0
2011-11-29,4864.2,4866.1,4787.1,4805.1,155570321,57868300000.0
2011-11-30,4766.15,4851.55,4754.8,4832.05,282217865,113931900000.0
2011-12-01,4970.85,5011.9,4916.7,4936.85,183915785,66993300000.0
2011-12-02,4940.85,5062.55,4918.4,5050.15,180190935,65274300000.0
2011-12-05,5036.5,5055.4,5002.55,5039.15,137254409,46895800000.0
2011-12-07,5050.1,5099.25,5032.25,5062.6,169428273,60052100000.0
2011-12-08,5037.4,5049.05,4921.45,4943.65,178853365,60296800000.0
2011-12-09,4870.75,4918.35,4841.75,4866.7,173612823,60402200000.0
2011-12-12,4906.85,4910.25,4755.55,4764.6,178338170,59260000000.0
2011-12-13,4733.6,4824.7,4728.5,4800.6,181043707,58163800000.0
2011-12-14,4788.7,4839.55,4750.4,4763.25,176252160,63248600000.0
2011-12-15,4712.8,4768.65,4673.85,4746.35,200317864,69766800000.0
2011-12-16,4752.5,4818.85,4628.2,4651.6,202060039,72849300000.0
2011-12-19,4623.15,4623.15,4555.9,4613.1,176447660,63022900000.0
2011-12-20,4635.8,4637.25,4531.15,4544.2,195304596,62790100000.0
2011-12-21,4636.45,4707.35,4601.95,4693.15,211310871,66898200000.0
2011-12-22,4636.9,4740.6,4632.95,4733.85,170789015,60170000000.0
2011-12-23,4763.2,4763.45,4693.2,4714.0,141982548,46767500000.0
2011-12-26,4718.15,4787.25,4718.15,4779.0,90847991,30343900000.0
2011-12-27,4780.2,4800.5,4723.65,4750.5,104828343,33421500000.0
2011-12-28,4756.2,4756.2,4685.65,4705.8,117463489,36575200000.0
2011-12-29,4681.15,4701.8,4639.05,4646.25,146003804,51372800000.0
2011-12-30,4659.95,4690.45,4608.9,4624.3,113900727,37853300000.0
2012-01-02,4640.2,4645.95,4588.05,4636.75,108460668,35909600000.0
2012-01-03,4675.8,4773.1,4675.8,4765.3,146621115,50212900000.0
2012-01-04,4774.95,4782.85,4728.85,4749.65,165938849,56611600000.0
2012-01-05,4749.0,4779.8,4730.15,4749.95,177862936,58737900000.0
2012-01-06,4724.15,4794.9,4686.85,4754.1,176057282,52346899999.99999
2012-01-07,4755.6,4759.4,4743.05,4746.9,18783880,4148800000.0
2012-01-09,4747.55,4758.7,4695.45,4742.8,147534537,45483000000.0
2012-01-10,4771.85,4855.9,4768.25,4849.55,201661174,62222700000.00001
2012-01-11,4863.15,4877.2,4841.6,4860.95,209079758,63640000000.0
2012-01-12,4840.95,4869.2,4803.9,4831.25,183068697,72714400000.0
2012-01-13,4861.95,4898.85,4834.2,4866.0,230940604,71175000000.0
2012-01-16,4844.0,4880.8,4827.05,4873.9,160479891,52978900000.0
2012-01-17,4904.5,4975.55,4904.0,4967.3,223004183,71707200000.0
2012-01-18,4977.75,4980.65,4931.05,4955.8,211198796,74247900000.0
2012-01-19,4995.0,5023.8,4991.4,5018.4,203487608,66343300000.0
2012-01-20,5044.85,5064.15,5004.3,5048.6,221048007,81203500000.0
2012-01-23,5025.35,5059.55,5021.35,5046.25,158177571,59340400000.0
2012-01-24,5064.8,5141.05,5049.8,5127.35,202006565,81724300000.0
2012-01-25,5151.5,5174.15,5130.25,5158.3,219175709,81560400000.0
2012-01-27,5216.75,5217.0,5162.4,5204.7,215923377,78811500000.0
2012-01-30,5163.55,5166.15,5076.7,5087.3,181141437,61813200000.0
2012-01-31,5125.25,5215.4,5120.15,5199.25,215770719,80755400000.0
2012-02-01,5198.15,5244.6,5159.0,5235.7,234899358,80666800000.0
2012-02-02,5272.1,5289.95,5225.75,5269.9,337960651,111263900000.0
2012-02-03,5276.1,5334.85,5255.55,5325.85,217358188,75730200000.0
2012-02-06,5379.45,5390.05,5327.25,5361.65,215080487,77030600000.0
2012-02-07,5412.95,5413.35,5322.95,5335.15,181194561,67971400000.0
2012-02-08,5343.8,5396.9,5325.2,5368.15,236135416,93599800000.0
2012-02-09,5343.05,5423.4,5338.9,5412.35,255306965,81439600000.0
2012-02-10,5399.8,5427.75,5341.05,5381.6,225352093,73963400000.0
2012-02-13,5382.1,5421.05,5351.4,5390.2,181561910,67380000000.0
2012-02-14,5380.8,5428.05,5377.95,5416.05,201409996,66934300000.0
2012-02-15,5460.6,5542.1,5460.6,5531.95,314366096,99582800000.0
2012-02-16,5513.75,5531.4,5483.75,5521.95,270060477,90534500000.0
2012-02-17,5574.2,5606.7,5545.2,5564.3,329307516,115120100000.0
2012-02-21,5561.9,5621.5,5561.75,5607.15,231132126,81693800000.0
2012-02-22,5609.75,5629.95,5491.35,5505.35,263013427,96944400000.0
2012-02-23,5490.05,5537.4,5460.8,5483.3,307246519,99876500000.0
2012-02-24,5479.15,5521.4,5405.9,5429.3,364660634,173567599999.99997
2012-02-27,5448.1,5449.8,5268.15,5281.2,235318961,77068100000.0
2012-02-28,5310.5,5391.1,5306.45,5375.5,208133889,78159000000.0
2012-02-29,5424.95,5458.8,5352.25,5385.2,226022232,84544100000.0
2012-03-01,5366.0,5372.45,5297.5,5339.75,196867905,68476300000.0
2012-03-02,5369.45,5392.55,5315.05,5359.35,185021526,67685200000.00001
2012-03-03,5360.05,5369.6,5353.4,5359.4,16770991,4293500000.0
2012-03-05,5342.55,5344.5,5265.7,5280.35,196421155,60366300000.0
2012-03-06,5266.0,5382.05,5206.4,5222.4,290396014,93190100000.0
2012-03-07,5207.05,5243.85,5171.45,5220.45,230726017,71731400000.0
2012-03-09,5294.1,5342.3,5291.6,5333.55,203005845,70806600000.0
2012-03-12,5420.1,5421.9,5327.3,5359.55,176668237,64843800000.0
2012-03-13,5391.05,5438.65,5390.8,5429.5,179965296,59071400000.0
2012-03-14,5490.55,5499.4,5437.8,5463.9,181714070,73456700000.0
2012-03-15,5462.5,5462.5,5362.3,5380.5,160257651,59611500000.0
2012-03-16,5380.35,5445.65,5305.0,5317.9,267521147,94320700000.0
2012-03-19,5337.35,5340.7,5238.55,5257.05,179877454,62758900000.0
2012-03-20,5257.15,5297.35,5233.25,5274.85,181345285,61580000000.0
2012-03-21,5267.2,5372.35,5256.0,5364.95,199787985,68070200000.00001
2012-03-22,5361.1,5385.95,5205.65,5228.45,205581062,73598900000.0
2012-03-23,5255.65,5312.0,5220.0,5278.2,172738574,63714600000.0
2012-03-26,5274.35,5274.95,5174.9,5184.25,169785835,55822800000.0
2012-03-27,5242.95,5277.95,5184.65,5243.15,208775421,74459200000.0
2012-03-28,5231.7,5236.55,5169.6,5194.75,145803597,54116300000.0
2012-03-29,5145.95,5194.3,5135.95,5178.85,242557889,86320500000.0
2012-03-30,5206.6,5307.1,5203.65,5295.55,164790056,60829300000.0
2012-04-02,5296.35,5331.55,5278.8,5317.9,134538287,45836800000.0
2012-04-03,5353.2,5378.75,5344.45,5358.5,152496489,52568600000.0
2012-04-04,5328.65,5338.4,5305.3,5322.9,122106162,40843700000.0
2012-04-09,5282.5,5287.9,5228.0,5234.4,111914936,36800400000.0
2012-04-10,5254.1,5255.8,5211.85,5243.6,156106794,48864799999.99999
2012-04-11,5209.45,5263.65,5190.8,5226.85,167013527,55857000000.0
2012-04-12,5246.75,5290.6,5246.75,5276.85,152684788,54572900000.0
2012-04-13,5255.7,5306.75,5185.4,5207.45,164225858,79892700000.0
2012-04-16,5190.6,5233.5,5183.5,5226.2,119730347,51657000000.0
2012-04-17,5266.6,5298.2,5208.35,5289.7,178895417,74166600000.0
2012-04-18,5320.7,5342.0,5293.45,5300.0,152743439,56657700000.00001
2012-04-19,5320.6,5342.45,5291.3,5332.4,133549895,53133300000.0
2012-04-20,5313.95,5336.15,5245.45,5290.85,135252751,50865400000.0
2012-04-23,5277.4,5310.55,5187.15,5200.6,138042341,50652700000.00001
2012-04-24,5215.9,5232.35,5180.35,5222.65,155674654,73626600000.0
2012-04-25,5222.2,5236.1,5160.65,5202.0,142910739,59683400000.0
2012-04-26,5214.75,5215.6,5179.05,5189.0,185899437,64084900000.0
2012-04-27,5189.0,5223.05,5154.3,5190.6,128759445,57345900000.0
2012-04-28,5209.6,5216.4,5196.35,5209.0,6555703,2978900000.0
2012-04-30,5201.45,5262.15,5201.45,5248.15,108138550,46104000000.0
2012-05-02,5254.3,5279.6,5226.45,5239.15,119333288,48150800000.0
2012-05-03,5211.2,5217.3,5180.65,5188.4,118573998,54889000000.0
2012-05-04,5166.65,5177.2,5070.6,5086.85,153304687,65075000000.0
2012-05-07,5017.8,5124.75,4988.0,5114.15,168271798,67870800000.0
2012-05-08,5114.7,5119.95,4983.6,4999.95,164262546,62332600000.0
2012-05-09,4967.9,5016.25,4956.45,4974.8,180441209,65587800000.0
2012-05-10,4984.15,5039.3,4950.3,4965.7,141031231,54301400000.0
2012-05-11,4938.85,4976.25,4906.15,4928.9,138526070,50615700000.0
2012-05-14,4934.35,4957.2,4874.5,4907.8,126951751,52919300000.0
2012-05-15,4869.85,4955.2,4868.55,4942.8,142119571,54912400000.0
2012-05-16,4875.3,4882.25,4837.05,4858.25,165048505,63166600000.0
2012-05-17,4878.6,4922.25,4850.2,4870.2,155654031,57455100000.0
2012-05-18,4796.4,4908.5,4788.95,4891.45,154508649,64470800000.0
2012-05-21,4888.5,4937.5,4888.5,4906.05,116506971,45276700000.0
2012-05-22,4954.7,4956.35,4849.9,4860.5,130808278,50743700000.0
2012-05-23,4843.0,4853.75,4803.95,4835.65,136108067,48541500000.0
2012-05-24,4863.4,4931.9,4830.15,4921.4,140474832,50120800000.0
2012-05-25,4905.95,4935.8,4889.35,4920.4,118191157,43980900000.0
2012-05-28,4931.7,4994.95,4931.3,4985.65,97260991,39835300000.0
2012-05-29,5005.35,5020.15,4982.15,4990.1,124219839,49235600000.00001
2012-05-30,4964.25,4982.25,4944.9,4950.75,146005250,53746500000.0
2012-05-31,4896.1,4949.25,4883.55,4924.25,296911390,106620100000.0
2012-06-01,4910.85,4925.0,4831.75,4841.6,138767416,49892200000.0
2012-06-04,4797.3,4858.3,4770.35,4848.15,152339865,51435400000.0
2012-06-05,4869.45,4898.95,4847.7,4863.3,141476962,50164100000.0
2012-06-06,4886.65,5010.45,4886.15,4997.1,185340406,71884200000.0
2012-06-07,5035.35,5059.65,5007.75,5049.65,150558164,60773700000.0
2012-06-08,5044.25,5084.45,4994.8,5068.35,138389395,52498100000.00001
2012-06-11,5096.7,5124.45,5040.7,5054.1,125615102,48138200000.0
2012-06-12,5015.5,5128.9,5015.15,5115.9,135478015,52059000000.0
2012-06-13,5117.55,5144.9,5095.45,5121.45,125668126,52870800000.0
2012-06-14,5105.1,5130.0,5047.6,5054.75,118353366,47518600000.0
2012-06-15,5069.55,5146.2,5069.15,5139.05,155437144,59440000000.0
2012-06-18,5174.0,5190.2,5041.7,5064.25,153461067,60058300000.0
2012-06-19,5050.8,5113.6,5048.1,5103.85,149416155,53362200000.0
2012-06-20,5114.55,5141.7,5100.7,5120.55,160505645,53136000000.0
2012-06-21,5097.35,5170.4,5093.45,5165.0,142992948,55585600000.00001
2012-06-22,5101.75,5159.8,5094.0,5146.05,159747192,55004399999.99999
2012-06-25,5158.5,5194.6,5105.65,5114.65,123503010,48940400000.0
2012-06-26,5107.45,5134.55,5095.5,5120.8,99404566,41196899999.99999
2012-06-27,5149.45,5160.1,5129.25,5141.9,112269218,42386200000.0
2012-06-28,5148.95,5159.05,5125.3,5149.15,143073791,55975200000.00001
2012-06-29,5191.25,5286.25,5189.0,5278.9,226523598,84612400000.0
2012-07-02,5283.85,5302.15,5263.35,5278.6,126161441,49915700000.0
2012-07-03,5298.85,5317.0,5265.95,5287.95,133117055,51618200000.0
2012-07-04,5310.4,5317.65,5273.3,5302.55,155995887,57501000000.0
2012-07-05,5297.05,5333.65,5288.85,5327.3,118915392,47097900000.0
2012-07-06,5324.7,5327.2,5287.75,5316.95,113300726,47605100000.0
2012-07-09,5283.7,5300.6,5257.75,5275.15,101169926,41892500000.0
2012-07-10,5286.6,5348.55,5284.55,5345.35,123947633,50241300000.0
2012-07-11,5315.25,5336.45,5300.25,5306.3,113530679,50869799999.99999
2012-07-12,5240.0,5261.75,5217.7,5235.25,131190833,61935900000.0
2012-07-13,5242.75,5267.15,5216.85,5227.25,99045088,44519000000.0
2012-07-16,5232.35,5246.85,5190.45,5197.25,106313144,42832200000.0
2012-07-17,5228.05,5236.7,5181.7,5192.85,111768115,47192000000.0
2012-07-18,5199.1,5222.85,5169.05,5216.3,109647297,47595200000.00001
2012-07-19,5249.85,5257.75,5233.15,5242.7,109769282,54949900000.0
2012-07-20,5233.55,5238.7,5197.5,5205.1,89729408,45278900000.0
2012-07-23,5163.25,5164.2,5108.1,5117.95,104770324,43942400000.0
2012-07-24,5128.8,5144.0,5103.25,5128.2,116516931,45672000000.0
2012-07-25,5118.4,5121.6,5076.6,5109.6,130965621,46541700000.0
2012-07-26,5126.3,5126.3,5032.4,5043.0,180131639,69202300000.0
2012-07-27,5124.3,5149.95,5077.5,5099.85,131948378,58281200000.0
2012-07-30,5129.75,5206.6,5129.75,5199.8,117523733,52787000000.0
2012-07-31,5214.85,5234.55,5154.05,5229.0,147059808,62546700000.0
